Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,2,1,27.20000076,120.8899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Catherine,7843,Petersen,XXXXXXXXX,Consumer,PR,9712 Fallen Robin Diversion,725.0,4,Apparel,18.24921989,-66.37050629,LATAM,San Pedro Sula,Honduras,7843,2/18/2015 23:03,3355,403,9.100000381,0.07,8341,129.9900055,0.230000004,1,129.9900055,120.8899994,27.20000076,Central America,Cortés,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/20/2015 23:03,First Class
DEBIT,4,4,43.65000153,145.5,Shipping on time,0,24,Women's Apparel,Hesperia,EE. UU.,XXXXXXXXX,Patricia,5831,Smith,XXXXXXXXX,Consumer,CA,4601 Dewy Creek Concession,92345.0,5,Golf,34.42259598,-117.303566,USCA,Los Angeles,Estados Unidos,5831,5/6/2016 23:18,33703,502,4.5,0.029999999,84114,50.0,0.300000012,3,150.0,145.5,43.65000153,West of USA ,California,COMPLETE,90045.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/10/2016 23:18,Standard Class
TRANSFER,5,4,87.11000061,239.9600067,Late delivery,1,17,Cleats,Princeton,EE. UU.,XXXXXXXXX,Mary,7242,Watkins,XXXXXXXXX,Consumer,NJ,5002 Cinder Ridge,8540.0,4,Apparel,40.35742188,-74.64842224,Europe,Birmingham,Reino Unido,7242,7/4/2015 13:24,12644,365,59.99000168,0.200000003,31651,59.99000168,0.360000014,5,299.9500122,239.9600067,87.11000061,Northern Europe,Inglaterra,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/9/2015 13:24,Standard Class
PAYMENT,0,0,125.7300034,371.980011,Shipping on time,0,45,Fishing,Lancaster,EE. UU.,XXXXXXXXX,Mary,9990,Smith,XXXXXXXXX,Consumer,CA,3697 Fallen Run,93536.0,7,Fan Shop,34.6967392,-118.1698227,USCA,Garland,Estados Unidos,9990,4/15/2016 0:02,32198,1004,28.0,0.07,80515,399.980011,0.340000004,1,399.980011,371.980011,125.7300034,US Center ,Texas,PENDING_PAYMENT,75043.0,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/15/2016 12:02,Same Day
PAYMENT,2,2,26.98999977,89.95999908,Shipping on time,0,46,Indoor/Outdoor Games,New Bedford,EE. UU.,XXXXXXXXX,Mary,3471,Franco,XXXXXXXXX,Consumer,MA,1214 Dusty Crescent,2740.0,7,Fan Shop,41.63562393,-70.93080139,Pacific Asia,Newcastle,Australia,3471,11/13/2015 7:57,21671,1014,10.0,0.100000001,54202,49.97999954,0.300000012,2,99.95999908,89.95999908,26.98999977,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/15/2015 7:57,Second Class
TRANSFER,3,2,123.9400024,395.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,1128,Chung,XXXXXXXXX,Corporate,PR,6296 Misty Goose Avenue,725.0,7,Fan Shop,18.24341583,-66.37055206,Africa,Benguela,Angola,1128,11/30/2016 12:51,47922,1004,4.0,0.01,119845,399.980011,0.310000002,1,399.980011,395.980011,123.9400024,Central Africa,Benguela,SUSPECTED_FRAUD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/3/2016 12:51,Second Class
PAYMENT,4,4,112.75,239.8999939,Shipping on time,0,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Zachary,2644,Brown,XXXXXXXXX,Home Office,NY,6588 Burning Pike,11218.0,7,Fan Shop,40.64059448,-73.97518921,Pacific Asia,Shanghái,China,2644,12/28/2015 21:44,24793,1014,10.0,0.039999999,62104,49.97999954,0.469999999,5,249.8999939,239.8999939,112.75,Eastern Asia,Shanghái,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/1/2016 21:44,Standard Class
DEBIT,2,4,63.95999908,245.9799957,Advance shipping,0,43,Camping & Hiking,Eugene,EE. UU.,XXXXXXXXX,Willie,924,Klein,XXXXXXXXX,Consumer,OR,5468 Clear Bend,97402.0,7,Fan Shop,44.1065712,-12.32418346,Europe,Pierrefitte-sur-Seine,Francia,924,6/25/2015 23:24,12056,957,54.0,0.180000007,30143,299.980011,0.25999999,1,299.980011,245.9799957,63.95999908,Western Europe,Isla de Francia,ON_HOLD,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/27/2015 23:24,Standard Class
TRANSFER,5,4,17.0,135.9700012,Late delivery,1,29,Shop By Sport,Brooklyn,EE. UU.,XXXXXXXXX,Mary,1996,Smith,XXXXXXXXX,Consumer,NY,2433 Noble Bear Beach,11220.0,5,Golf,40.6416893,-74.01692963,Europe,Veenendaal,Países Bajos,1996,8/19/2015 21:45,15819,627,23.98999977,0.150000006,39540,39.99000168,0.129999995,4,159.9600067,135.9700012,17.0,Western Europe,Utrecht,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/24/2015 21:45,Standard Class
DEBIT,6,4,92.38999939,439.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5491,Smith,XXXXXXXXX,Home Office,PR,5143 Old Walk,725.0,3,Footwear,18.22238922,-66.37059021,LATAM,Guadalajara,México,5491,1/29/2015 0:18,1920,191,59.99000168,0.119999997,4798,99.98999786,0.209999993,5,499.9500122,439.9599915,92.38999939,Central America,Jalisco,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/4/2015 0:18,Standard Class
DEBIT,3,4,143.9900055,399.9599915,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,7477,Todd,XXXXXXXXX,Corporate,PR,4527 Blue Nectar Wynd,725.0,3,Footwear,18.24379158,-66.37060547,Europe,Marseille,Francia,7477,6/9/2015 6:36,10912,191,99.98999786,0.200000003,27325,99.98999786,0.360000014,5,499.9500122,399.9599915,143.9900055,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/12/2015 6:36,Standard Class
PAYMENT,3,4,36.0,480.0,Advance shipping,0,33,Golf Shoes,Olathe,EE. UU.,XXXXXXXXX,Mary,3239,Smith,XXXXXXXXX,Consumer,KS,9994 Green Jetty,66062.0,6,Outdoors,38.89456177,-94.77796173,Europe,Hamburgo,Alemania,3239,8/30/2017 3:32,66597,724,20.0,0.039999999,166465,100.0,0.079999998,5,500.0,480.0,36.0,Western Europe,Hamburgo,PENDING_PAYMENT,,724,33,,http://images.acmesports.sports/LIJA+Women%27s+Mid-Length+Panel+Golf+Shorts,LIJA Women's Mid-Length Panel Golf Shorts,100.0,0,9/2/2017 3:32,Standard Class
TRANSFER,6,4,14.39999962,191.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,802,Rogers,XXXXXXXXX,Consumer,PR,6724 High Chase,725.0,7,Fan Shop,18.22408485,-66.04753113,USCA,Miami,Estados Unidos,802,5/26/2016 23:59,35075,1073,8.0,0.039999999,87596,199.9900055,0.079999998,1,199.9900055,191.9900055,14.39999962,South of  USA ,Florida,PENDING,33180.0,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,6/1/2016 23:59,Standard Class
CASH,3,4,38.41999817,384.230011,Advance shipping,0,62,Cameras ,Caguas,Puerto Rico,XXXXXXXXX,Felicia,13335,Juarez,XXXXXXXXX,Home Office,PR,1764 Thunder View Quay,725.0,10,Technology,18.25784874,-66.03705597,Europe,Bari,Italia,13335,10/15/2017 15:23,69782,1349,67.80999756,0.150000006,173097,452.0400085,0.100000001,1,452.0400085,384.230011,38.41999817,Southern Europe,Apulia,CLOSED,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,10/18/2017 15:23,Standard Class
TRANSFER,3,4,37.49000168,76.5,Advance shipping,0,9,Cardio Equipment,Tucson,EE. UU.,XXXXXXXXX,Mary,6014,Washington,XXXXXXXXX,Home Office,AZ,4411 Cinder Front,85706.0,3,Footwear,32.14844894,-110.9228516,USCA,Escondido,Estados Unidos,6014,6/10/2016 13:16,36072,172,13.5,0.150000006,90064,30.0,0.49000001,3,90.0,76.5,37.49000168,West of USA ,California,PROCESSING,92025.0,172,9,,http://images.acmesports.sports/Nike+Women%27s+Tempo+Shorts,Nike Women's Tempo Shorts,30.0,0,6/13/2016 13:16,Standard Class
DEBIT,5,4,3.720000029,185.9900055,Late delivery,1,48,Water Sports,Simi Valley,EE. UU.,XXXXXXXXX,Vincent,7492,Smith,XXXXXXXXX,Consumer,CA,8237 Silent Pioneer Heights,93063.0,7,Fan Shop,34.26791382,-118.6712112,Europe,Ulm,Alemania,7492,8/5/2017 6:54,64894,1073,14.0,0.07,162222,199.9900055,0.02,1,199.9900055,185.9900055,3.720000029,Western Europe,Baden-Wurtemberg,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/10/2017 6:54,Standard Class
TRANSFER,2,2,47.91999817,132.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9009,Sanchez,XXXXXXXXX,Consumer,PR,8142 Emerald Cider Jetty,725.0,5,Golf,18.20025253,-66.37052155,Europe,Kingswood,Reino Unido,9009,9/20/2017 14:12,68066,502,18.0,0.119999997,170172,50.0,0.360000014,3,150.0,132.0,47.91999817,Northern Europe,Inglaterra,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/22/2017 14:12,Second Class
CASH,2,1,44.29000092,391.9599915,Late delivery,1,9,Cardio Equipment,Bellingham,EE. UU.,XXXXXXXXX,Mary,11849,Randolph,XXXXXXXXX,Home Office,WA,9393 Golden View Pike,98226.0,3,Footwear,48.77095795,-122.4511185,Pacific Asia,Bangalore,India,11849,1/16/2016 12:04,26067,191,8.0,0.02,65248,99.98999786,0.109999999,4,399.9599915,391.9599915,44.29000092,South Asia,Karnataka,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/18/2016 12:04,First Class
DEBIT,2,4,-64.44000244,296.980011,Advance shipping,0,43,Camping & Hiking,York,EE. UU.,XXXXXXXXX,Mary,6123,Anderson,XXXXXXXXX,Consumer,PA,9540 Little Vista,17404.0,7,Fan Shop,39.95479965,-76.75787354,LATAM,Tepic,México,6123,2/5/2017 0:19,52476,957,3.0,0.01,131154,299.980011,-0.219999999,1,299.980011,296.980011,-64.44000244,Central America,Nayarit,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/7/2017 0:19,Standard Class
CASH,4,4,33.90000153,299.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,10912,Smith,XXXXXXXXX,Consumer,PR,8706 Sleepy Via,725.0,7,Fan Shop,18.25909996,-66.37062836,USCA,Houston,Estados Unidos,10912,7/15/2016 17:57,38483,957,0.0,0.0,96044,299.980011,0.109999999,1,299.980011,299.980011,33.90000153,US Center ,Texas,CLOSED,77095.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,7/19/2016 17:57,Standard Class
TRANSFER,6,4,-62.31000137,85.0,Late delivery,1,24,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,Terry,860,Smith,XXXXXXXXX,Home Office,TX,2376 Burning Creek Mews,77081.0,5,Golf,29.75289917,-95.3526535,USCA,Lowell,Estados Unidos,860,5/10/2016 20:51,33970,502,15.0,0.150000006,84767,50.0,-0.730000019,2,100.0,85.0,-62.31000137,East of USA,Massachusetts,PROCESSING,1852.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/16/2016 20:51,Standard Class
DEBIT,2,4,61.16999817,254.8699951,Advance shipping,0,38,Kids' Golf Clubs,Caguas,Puerto Rico,XXXXXXXXX,Alice,10348,Barnes,XXXXXXXXX,Home Office,PR,8010 Velvet Townline,725.0,6,Outdoors,18.25601006,-66.37051392,LATAM,Bom Jesus da Lapa,Brasil,10348,6/14/2017 6:37,61331,295,44.97999954,0.150000006,153436,99.94999695,0.239999995,3,299.8500061,254.8699951,61.16999817,South America,Bahía,COMPLETE,,295,38,,http://images.acmesports.sports/Fitbit+The+One+Wireless+Activity+%26+Sleep+Tracker,Fitbit The One Wireless Activity & Sleep Trac,99.94999695,0,6/16/2017 6:37,Standard Class
TRANSFER,5,4,27.20999908,74.97000122,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,William,8432,Ellis,XXXXXXXXX,Consumer,PR,1185 Grand Grove Forest,725.0,7,Fan Shop,18.23570824,-66.37052155,USCA,Philadelphia,Estados Unidos,8432,8/1/2016 18:27,39649,1014,24.98999977,0.25,98959,49.97999954,0.360000014,2,99.95999908,74.97000122,27.20999908,East of USA,Pensilvania,CANCELED,19134.0,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/6/2016 18:27,Standard Class
DEBIT,2,4,-194.8999939,74.95999908,Advance shipping,0,32,Golf Apparel,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,408,Raymond,XXXXXXXXX,Consumer,PR,7894 Colonial Knoll,725.0,6,Outdoors,18.22759628,-66.04356384,USCA,Westminster,Estados Unidos,408,7/20/2016 7:36,38796,703,24.98999977,0.25,96863,19.98999977,-2.599999905,5,99.94999695,74.95999908,-194.8999939,West of USA ,California,ON_HOLD,92683.0,703,32,,http://images.acmesports.sports/Top+Flite+Women%27s+2014+XL+Hybrid,Top Flite Women's 2014 XL Hybrid,19.98999977,0,7/22/2016 7:36,Standard Class
TRANSFER,2,4,65.54000092,139.4400024,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Matthew,9173,Williams,XXXXXXXXX,Consumer,PR,1837 Foggy Impasse,725.0,7,Fan Shop,18.25771523,-66.37063599,USCA,Columbia,Estados Unidos,9173,6/1/2016 18:43,35471,1014,10.5,0.07,88606,49.97999954,0.469999999,3,149.9400024,139.4400024,65.54000092,South of  USA ,Carolina del Sur,PENDING,29203.0,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,6/3/2016 18:43,Standard Class
DEBIT,4,2,-48.88999939,299.9500122,Late delivery,1,17,Cleats,Humacao,Puerto Rico,XXXXXXXXX,Mary,11124,Bowman,XXXXXXXXX,Consumer,PR,151 Red Deer Landing,791.0,4,Apparel,18.1501503,-65.82595062,Pacific Asia,Yakarta,Indonesia,11124,1/14/2016 21:53,25958,365,0.0,0.0,64978,59.99000168,-0.159999996,5,299.9500122,299.9500122,-48.88999939,Southeast Asia,Yakarta,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/18/2016 21:53,Second Class
TRANSFER,3,4,70.55999756,251.9799957,Advance shipping,0,43,Camping & Hiking,Van Nuys,EE. UU.,XXXXXXXXX,Mary,10555,Howell,XXXXXXXXX,Corporate,CA,1454 Emerald Hollow,91405.0,7,Fan Shop,34.18439102,-118.4465179,Africa,Funtua,Nigeria,10555,10/21/2016 19:55,45202,957,48.0,0.159999996,112920,299.980011,0.280000001,1,299.980011,251.9799957,70.55999756,West Africa,Katsina,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/24/2016 19:55,Standard Class
TRANSFER,5,4,23.98999977,159.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,6327,Coleman,XXXXXXXXX,Corporate,PR,1599 Bright River Valley,725.0,7,Fan Shop,18.23902702,-66.37050629,LATAM,Contramaestre,Cuba,6327,2/2/2015 16:04,2239,1014,39.97999954,0.200000003,5607,49.97999954,0.150000006,4,199.9199982,159.9400024,23.98999977,Caribbean,Santiago de Cuba,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/7/2015 16:04,Standard Class
TRANSFER,3,4,82.87000275,254.9799957,Advance shipping,0,43,Camping & Hiking,Las Vegas,EE. UU.,XXXXXXXXX,Mary,9580,Robbins,XXXXXXXXX,Consumer,NV,9216 Tawny Berry Point,89123.0,7,Fan Shop,36.02261353,-115.172287,USCA,Akron,Estados Unidos,9580,8/6/2016 16:52,39987,957,45.0,0.150000006,99772,299.980011,0.330000013,1,299.980011,254.9799957,82.87000275,East of USA,Ohio,PROCESSING,44312.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/9/2016 16:52,Standard Class
TRANSFER,2,1,45.5,90.98999786,Late delivery,1,9,Cardio Equipment,Plymouth,EE. UU.,XXXXXXXXX,Deborah,10591,Humphrey,XXXXXXXXX,Corporate,MA,141 Honey Way,2360.0,3,Footwear,41.92156601,-70.79362488,Europe,Genk,Bélgica,10591,7/26/2015 12:19,14148,191,9.0,0.090000004,35407,99.98999786,0.5,1,99.98999786,90.98999786,45.5,Western Europe,Limburgo,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/28/2015 12:19,First Class
DEBIT,2,2,33.15000153,97.48999786,Shipping on time,0,18,Men's Footwear,San Sebastian,Puerto Rico,XXXXXXXXX,Mary,8128,Smith,XXXXXXXXX,Home Office,PR,586 Gentle Anchor Chase,685.0,4,Apparel,29.93087578,-81.33435059,LATAM,Camagüey,Cuba,8128,3/6/2015 23:02,4451,403,32.5,0.25,11143,129.9900055,0.340000004,1,129.9900055,97.48999786,33.15000153,Caribbean,Camagüey,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/8/2015 23:02,Second Class
PAYMENT,2,2,168.9499969,351.980011,Shipping on time,0,45,Fishing,San Diego,EE. UU.,XXXXXXXXX,Dorothy,1576,Melton,XXXXXXXXX,Consumer,CA,2649 Bright Ledge,92113.0,7,Fan Shop,32.75362015,-117.1964035,Pacific Asia,Bursa,Turquía,1576,11/4/2016 12:53,46141,1004,48.0,0.119999997,115350,399.980011,0.479999989,1,399.980011,351.980011,168.9499969,West Asia,Bursa,PAYMENT_REVIEW,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/6/2016 12:53,Second Class
DEBIT,4,4,42.25,129.9900055,Shipping on time,0,18,Men's Footwear,Hyattsville,EE. UU.,XXXXXXXXX,Susan,95,Williams,XXXXXXXXX,Corporate,MD,3587 Thunder Rise,20783.0,4,Apparel,33.35597992,-111.9122238,Pacific Asia,Qingdao,China,95,2/12/2016 16:04,27928,403,0.0,0.0,69899,129.9900055,0.330000013,1,129.9900055,129.9900055,42.25,Eastern Asia,Shandong,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 16:04,Standard Class
DEBIT,2,4,11.25,149.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Far Rockaway,EE. UU.,XXXXXXXXX,Jose,9914,York,XXXXXXXXX,Corporate,NY,5855 Rocky Forest Place,11691.0,7,Fan Shop,40.60401154,-73.75248718,Africa,Port Harcourt,Nigeria,9914,10/29/2016 8:00,45716,1014,49.97999954,0.25,114271,49.97999954,0.079999998,4,199.9199982,149.9400024,11.25,West Africa,Ríos,ON_HOLD,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/31/2016 8:00,Standard Class
DEBIT,6,4,83.13999939,197.9499969,Late delivery,1,29,Shop By Sport,New Orleans,EE. UU.,XXXXXXXXX,Mary,5637,Wong,XXXXXXXXX,Corporate,LA,6449 Harvest Apple Freeway,70117.0,5,Golf,29.96774292,-90.03494263,LATAM,Granada,Nicaragua,5637,1/30/2017 10:50,52095,627,2.0,0.01,130159,39.99000168,0.419999987,5,199.9499969,197.9499969,83.13999939,Central America,Granada,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/5/2017 10:50,Standard Class
DEBIT,3,4,-49.59999847,296.980011,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mildred,12049,Mclaughlin,XXXXXXXXX,Corporate,PR,8497 Indian Pine Bend,725.0,7,Fan Shop,18.26475143,-66.37057495,LATAM,Los Mochis,México,12049,1/30/2017 8:02,52087,957,3.0,0.01,130137,299.980011,-0.170000002,1,299.980011,296.980011,-49.59999847,Central America,Sinaloa,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/2/2017 8:02,Standard Class
DEBIT,3,4,70.55000305,201.5700073,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,8881,Weeks,XXXXXXXXX,Consumer,PR,5840 Old Campus,725.0,4,Apparel,18.275177,-66.3706131,LATAM,San Pedro de Macorís,República Dominicana,8881,3/20/2017 14:27,55462,365,38.38999939,0.159999996,138721,59.99000168,0.349999994,4,239.9600067,201.5700073,70.55000305,Caribbean,San Pedro de Macorís,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/23/2017 14:27,Standard Class
TRANSFER,4,2,165.1499939,454.9500122,Shipping canceled,0,9,Cardio Equipment,Jersey City,EE. UU.,XXXXXXXXX,Mary,5493,Cochran,XXXXXXXXX,Home Office,NJ,9332 Lazy Crescent,7305.0,3,Footwear,40.70602036,-74.08685303,Africa,Algiers,Argelia,5493,10/19/2016 3:27,45018,191,45.0,0.090000004,112412,99.98999786,0.360000014,5,499.9500122,454.9500122,165.1499939,North Africa,Alger,SUSPECTED_FRAUD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/23/2016 3:27,Second Class
DEBIT,2,1,48.72000122,174.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,12215,Smith,XXXXXXXXX,Consumer,PR,3481 Burning Manor,725.0,5,Golf,18.26018333,-66.37059784,LATAM,León,Nicaragua,12215,3/1/2017 19:54,54176,502,26.0,0.129999995,135469,50.0,0.280000001,4,200.0,174.0,48.72000122,Central America,León,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/3/2017 19:54,First Class
CASH,3,4,139.4900055,371.9599915,Advance shipping,0,9,Cardio Equipment,Las Vegas,EE. UU.,XXXXXXXXX,Jesse,6024,Berry,XXXXXXXXX,Corporate,NV,6670 Clear Nook,89123.0,3,Footwear,36.02138138,-115.1716614,USCA,New York City,Estados Unidos,6024,6/1/2016 13:48,35457,191,28.0,0.07,88573,99.98999786,0.379999995,4,399.9599915,371.9599915,139.4900055,East of USA,Nueva York,CLOSED,10035.0,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/4/2016 13:48,Standard Class
TRANSFER,0,0,58.95999908,122.8399963,Shipping on time,0,18,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Karen,5012,Smith,XXXXXXXXX,Consumer,NY,1800 Cotton Oak Beach,11207.0,4,Apparel,40.66577148,-73.89246368,LATAM,Sonsonate,El Salvador,5012,6/13/2017 6:27,61262,403,7.150000095,0.059999999,153254,129.9900055,0.479999989,1,129.9900055,122.8399963,58.95999908,Central America,Sonsonate,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/13/2017 18:27,Same Day
DEBIT,6,4,-42.52000046,170.0700073,Late delivery,1,17,Cleats,Baltimore,EE. UU.,XXXXXXXXX,Vincent,4883,Smith,XXXXXXXXX,Consumer,MD,4063 Thunder Wharf,21224.0,4,Apparel,39.29141998,-76.51338959,Pacific Asia,Huaiyin,China,4883,2/26/2016 8:20,28865,365,9.899999619,0.059999999,72230,59.99000168,-0.25,3,179.9700012,170.0700073,-42.52000046,Eastern Asia,Jiangsu,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/3/2016 8:20,Standard Class
